SEQC_NB001	SEQC_NB002	SEQC_NB003	SEQC_NB004	SEQC_NB005	SEQC_NB006
UKv4_A_32_P52519	-1.154384469	-1.189015683	-0.98271969	-1.055448095	-1.299817621
UKv4_A_23_P144179	0.284823715	0.145266036	0.325360575	0.26913699	0.29127341
UKv4_A_23_P150483	-1.951494221	-2.266362641	-1.335730873	-1.872546625	-1.483937579
UKv4_A_24_P358328	1.428711366	1.736140394	1.648149639	1.548244051	1.508527278
UKv4_A_23_P216915	-0.474891553	-0.536928258	0.049904879	-0.831069766	-0.841727165
UKv4_A_23_P69683	0.767116664	0.688216059	0.888306439	0.922092984	0.734339678
UKv4_A_23_P85171	0.673470651	0.735086981	0.667005868	0.651634274	0.672769964
UKv4_A_24_P150791	0.478827572	0.642371507	0.71648092	0.776021187	0.447407135
UKv4_A_23_P33444	0.613064178	0.588658115	0.528275147	0.64139419	0.79266888
UKv4_A_32_P716270	-1.935194062	-2.211280754	-1.800729505	-1.820442664	-1.904025675
UKv4_A_23_P17593	1.143618384	1.634187585	0.149189274	0.489298813	-0.185670929
UKv4_A_23_P94403	-1.64051275	-1.463056621	-1.334059419	-1.578294777	-1.891947406
UKv4_A_23_P74229	1.641891881	1.583211181	1.054783304	1.313926817	1.321755992
UKv4_A_32_P86150	1.166630373	1.33414526	1.210228569	1.365127241	0.90078412
UKv4_A_23_P401626	0.265647057	0.222928075	0.375504209	0.424244156	0.428553251
UKv4_A_23_P434398	-0.303260464	-0.693278706	-0.254299834	-0.492243432	0.504852562
UKv4_A_23_P142738	-0.330427396	-0.313863725	-0.149332493	0.030904429	0.058840375
UKv4_A_23_P19455	1.022485827	1.151109178	0.981907889	0.912756436	0.971486184
UKv4_A_23_P410725	-0.401381031	-0.215674275	0.036533243	-0.465137325	-0.432538969
UKv4_A_23_P395582	-1.753655032	-1.575615258	-0.999768525	-1.865619509	-1.847169432
UKv4_A_23_P120629	-0.276093532	-0.400078851	0.126123203	-0.840707493	-0.882675443
UKv4_A_23_P117274	0.883455056	-0.007321053	0.059933606	0.31551855	0.132488358
UKv4_A_24_P307498	-1.893644636	-0.63340709	-0.974028127	-1.83911576	-1.54197219
UKv4_A_23_P6422	-0.616479212	-1.109985151	-0.537109929	-1.820442664	-1.15045951
UKv4_A_24_P51588	1.223201514	1.183268789	0.905689566	0.95823446	0.96942404
UKv4_A_23_P394836	0.587814912	0.491495036	0.749575718	0.565497091	0.656567407
UKv4_A_23_P58854	-1.596726048	-1.682699919	-1.250820986	-1.879473741	-1.942028035
UKv4_A_32_P56624	-0.230069553	-1.142486885	-1.029520415	-1.270188696	-1.942028035
UKv4_A_23_P402134	-0.181808297	-0.285467473	-0.005253118	-0.307319548	-0.414863453
UKv4_A_23_P405295	-0.631181316	-1.060719364	-0.380996082	-0.544347393	-0.946601893
UKv4_A_23_P73526	-0.88367398	-0.671382801	-0.227890853	-0.106734358	-0.079912426
UKv4_A_32_P73217	0.859164623	0.961914873	0.788687753	0.93775429	0.82772532
UKv4_A_23_P148546	0.487457068	0.621501973	0.605162053	0.654947243	0.610905658
UKv4_A_23_P48886	-0.140258871	-0.514348106	-0.193458891	0.192035175	0.030854141
UKv4_A_23_P26777	1.672254923	1.51889196	1.419494668	1.317842143	1.390101321
UKv4_A_32_P197340	-0.56310418	-1.827418167	-0.240259616	-1.646361223	-0.252248706
UKv4_A_24_P388662	-1.946060834	-2.177410526	-1.406934833	-1.83911576	-1.916103945
UKv4_A_23_P211748	0.909343545	0.952677538	0.729852556	0.82149921	0.748185498
UKv4_A_23_P361469	0.287700214	0.346092541	0.611179289	0.589892587	0.572608706
UKv4_A_32_P107876	0.038723271	-0.086693709	0.612850743	0.549534606	0.494836436
UKv4_A_24_P51855	-0.630222483	-0.738781134	-0.461560187	-0.853055831	-0.83495155
UKv4_A_32_P173662	-0.714280168	-0.642644425	-0.317815103	-0.722946518	-0.476727759
UKv4_A_23_P373649	0.949614527	1.035129306	1.026034287	1.110329837	1.139108994
UKv4_A_23_P104876	-0.452199175	0.589684486	0.497520385	0.483877591	0.745239579
UKv4_A_24_P303454	0.729082959	0.460019672	0.541981074	1.113642805	0.783831122
UKv4_A_24_P290927	-0.665060079	-0.567719375	-0.590930763	-0.721440623	-0.463765714
UKv4_A_23_P370588	-1.194975062	-1.704937948	-0.69088374	-1.763218661	-1.955579264
UKv4_A_23_P7697	1.706453297	1.621186892	1.544185171	1.513909649	1.460508793
UKv4_A_23_P144627	0.931716312	0.959520008	0.961181854	1.091355562	0.709888547
UKv4_A_23_P306933	0.621054453	0.676925983	0.704446448	0.565195912	0.742882844
UKv4_A_23_P62173	-1.116989986	-1.231781123	-0.73567872	-1.3331351	-1.191702381
UKv4_A_23_P158007	0.230489851	-0.07608788	-0.122254931	0.188119848	0.041754043
UKv4_A_23_P69121	0.159536216	0.099079361	0.128463239	0.216129492	0.110688555
UKv4_A_32_P157391	-0.887189701	-1.244781817	-0.368627319	-0.311837232	-0.113790498
UKv4_A_23_P10647	-0.304538908	-0.455502861	0.048233425	-0.466040862	-0.405436512
UKv4_A_23_P40347	0.693925753	0.752193157	0.867246113	0.757046912	0.953221484
UKv4_A_23_P65584	0.399244441	0.411096009	0.510223439	0.463698601	0.447112543
UKv4_A_23_P61180	0.582701137	0.654687954	0.980570726	0.313711477	0.844517061
UKv4_A_23_P127495	-0.833495058	-0.894105211	-0.610319635	-1.51324012	-1.339882123
UKv4_A_23_P393777	0.007721007	0.048787204	0.146180656	-0.174198445	-0.411622942
UKv4_A_23_P214080	1.034631044	0.735429104	1.801589159	1.21995898	1.003596704
UKv4_A_23_P28015	0.585577635	0.729270881	0.610844998	0.716387752	0.687204968
UKv4_A_24_P910854	-1.968753213	-2.177410526	-1.406934833	-1.879473741	-1.627993034
UKv4_A_23_P122393	-0.142176537	-0.234491069	0.035864662	-0.213050532	-0.355650475
UKv4_A_23_P155755	-1.175798404	-1.537297424	-1.107744484	-0.682588537	-1.257985566
UKv4_A_23_P112135	1.397389491	1.239034922	1.280429657	1.347658861	1.487905842
UKv4_A_23_P25945	-0.064511072	-0.00903167	-0.134289403	-0.269973356	-0.089044775
UKv4_A_23_P26062	-1.203924169	-1.404211376	-0.89680693	-0.486219852	-1.274188122
UKv4_A_24_P331655	1.617601448	1.95749431	1.875801737	1.880444448	1.690879684
UKv4_A_23_P128008	-0.811441902	-0.888973358	-0.573213346	-0.238951923	-0.398366305
UKv4_A_23_P125596	-0.459230616	-0.164355748	-0.049713807	0.236609662	-0.248124419
UKv4_A_23_P43455	0.451980251	0.188373599	0.489497404	0.14113593	0.363743026
UKv4_A_23_P60591	1.54249287	1.594843381	1.671884293	1.544328724	1.570686176
UKv4_A_32_P83845	0.679223649	0.287931543	0.862231749	0.87962675	1.051320598
UKv4_A_23_P124760	0.610826902	0.687531812	0.765955972	0.704039414	0.566716868
UKv4_A_23_P429624	-0.439734347	-0.672409171	-0.307117795	-0.718428834	-0.736263252
UKv4_A_24_P376787	0.099768965	0.039207746	0.281234177	-0.195582152	-0.056639663
UKv4_A_23_P39356	-0.09359567	-0.459950467	-0.13328653	-0.528686086	-0.371558439
UKv4_A_24_P323131	-1.940627448	-2.130881728	-1.709802383	-1.826767422	-1.806515745
UKv4_A_23_P18913	-0.506533039	-0.584825551	-0.190784564	-0.937988299	-0.74657397
UKv4_A_24_P36229	-0.544247133	-0.475688149	-0.487634877	-0.34436456	-0.567756667
UKv4_A_23_P150547	-0.547762854	-0.46610869	-0.407405063	-0.374181278	-0.431655194
UKv4_A_23_P155711	0.046074323	-0.390157269	0.015807208	-0.053124502	0.188755417
UKv4_A_23_P36795	1.112296509	0.675215365	0.895660839	1.250980413	1.347680082
UKv4_A_23_P32320	0.36248918	0.358751111	0.421302061	0.314916192	0.500139091
UKv4_A_23_P144005	0.207797472	0.411096009	0.348426647	-0.009453552	0.302173312
UKv4_A_23_P27795	1.819595579	1.508286131	1.864770138	1.719614882	1.662893451
UKv4_A_23_P368681	0.93075748	0.424096703	-0.213182054	0.272148779	0.109804779
UKv4_A_23_P304450	0.427050596	-0.209516052	-0.310794995	0.735060847	0.198771543
UKv4_A_32_P164593	-0.181488686	0.951651167	0.812422406	1.243752118	1.056034069
UKv4_A_23_P21560	0.363128402	-0.052823481	0.216381744	0.435086599	1.106998473
UKv4_A_23_P7423	1.384924664	1.180189677	1.43888354	1.33621406	1.518837995
UKv4_A_23_P149946	-0.471056222	-0.698068435	0.048902006	0.079695421	-0.13853622
UKv4_A_23_P42909	-0.793863298	-0.892736717	-0.718629884	-1.182846797	-1.073571016
UKv4_A_23_P168062	0.977420681	1.210980794	0.833817023	0.90311871	0.845106244
UKv4_A_23_P40856	-0.495027044	-0.563956016	-0.481617641	-1.385841419	-1.205548202
UKv4_A_32_P50834	0.301123875	0.520233412	0.504540494	0.355876532	0.40704804
UKv4_A_23_P308731	0.136524227	0.06007728	0.080993932	-0.220881185	0.232355024
UKv4_A_23_P5761	1.308857254	1.158978019	0.88864073	1.33049166	1.013907422
UKv4_A_23_P396062	0.138122281	0.151082136	-0.126935003	0.0742742	0.112456107
UKv4_A_23_P173	0.120543678	0.205479775	0.398904571	-0.344063381	-0.217486858
UKv4_A_23_P214139	1.328992744	1.213375658	1.372359652	1.351273008	1.280513122
UKv4_A_23_P420359	-1.974825822	-2.25370407	-2.235976248	-1.65870956	-1.159002676
UKv4_A_23_P203933	-0.011455651	0.203427034	-0.260985652	-0.224495333	0.189933785
UKv4_A_23_P29347	0.053744986	-0.099010156	0.198998617	0.166434963	0.074159156
UKv4_A_23_P367420	-0.00442421	-0.244754774	0.396564535	-0.345870455	-0.643761385
UKv4_A_23_P139795	-0.318921401	-0.358339782	-0.097851696	-0.178113772	-0.372736807
UKv4_A_24_P491397	-1.390257363	-1.711438295	-0.920207293	-1.261454506	-1.955579264
UKv4_A_23_P20704	-1.602159434	-1.204753365	-1.149530846	-1.484025761	-1.916103945
UKv4_A_23_P255418	0.617858343	0.668372895	0.894657966	1.401569895	0.563476356
UKv4_A_24_P339126	-0.558949238	-0.440449426	-0.062751152	-0.938891836	-0.525335428
UKv4_A_23_P250455	1.169506872	1.323539431	1.142701809	1.186829294	1.163854716
UKv4_A_23_P255389	-1.265609086	-1.26941471	-0.579230582	-1.390359103	-1.398211326
UKv4_A_24_P29975	1.035270266	1.152477672	0.930092801	1.03383038	1.005658848
UKv4_A_32_P29806	0.582381526	0.796669214	0.762278772	0.873000813	0.780296019
UKv4_A_23_P411881	0.4912924	0.537339587	0.717149502	0.591398482	0.543738697
UKv4_A_23_P138631	1.6744922	1.58013207	1.712333491	1.554568809	1.602796696
UKv4_A_23_P20814	0.500880729	-0.275203767	-0.017621881	-0.164560719	0.518698383
UKv4_A_32_P125771	-0.567578734	-0.310100366	-0.311797867	-0.452487808	-0.523862469
UKv4_A_23_P120345	0.594526742	0.552050899	0.601819144	0.881132645	0.464493467
UKv4_A_23_P133408	-1.500842757	-1.525323101	-1.267869822	-1.188569197	-1.634474057
UKv4_A_23_P86386	-0.390833869	0.022443693	-0.416765208	-0.348581066	-0.325012914
UKv4_A_23_P166421	0.841266409	0.674188994	0.544655401	0.587181976	0.525179405
UKv4_A_23_P87964	1.331549632	1.182926665	1.487690011	1.473551668	1.348563858
UKv4_A_23_P79794	-0.427269519	-1.137012909	-0.085148642	-0.491038716	-0.255489218
UKv4_A_23_P58983	0.356416572	0.579078657	0.291262904	0.366417795	0.262992585
UKv4_A_23_P380978	0.360891125	0.360803852	0.253488033	0.377862596	0.350191797
UKv4_A_24_P123119	-0.550319742	-0.832865101	-0.627368471	-0.61783506	-0.730960598
UKv4_A_24_P383649	-1.395371138	-1.808943497	-1.983252333	-1.5192637	-1.380241218
UKv4_A_23_P13479	-0.459869838	-0.246807515	0.170918182	-0.919917561	-0.931283112
UKv4_A_23_P1117	-0.246369712	-0.490741583	-0.176744347	-0.190160931	-0.163871126
UKv4_A_23_P106158	0.009958284	0.000547788	0.294940104	-0.237446028	0.065910581
UKv4_A_23_P75764	0.143236057	-0.061376569	0.356783919	-0.398275595	-0.249891971
UKv4_A_23_P93499	0.831997691	0.576683792	0.779661899	0.730241984	0.934662192
UKv4_A_23_P381332	0.25350184	0.089499903	-0.142646675	0.048372809	0.285381572
UKv4_A_23_P16415	1.536420262	1.691664336	1.629095058	1.775935348	1.374193356
UKv4_A_23_P20275	1.002669947	0.414859368	-0.021967663	0.667295581	0.413823654
UKv4_A_23_P11644	-0.60593205	-0.571824857	-0.474263241	-0.540432066	-0.916848107
UKv4_A_32_P142635	-0.881436703	-0.729201675	-0.917867257	-1.129839299	-1.568780055
UKv4_A_23_P348253	0.069405923	0.178109894	0.290928613	-0.538624992	-0.595153717
UKv4_A_24_P99145	-1.44874617	-2.259862294	-0.97168809	-0.863597095	-1.10921664
UKv4_A_23_P334664	-0.27865042	-0.289230832	0.16623811	-0.084748293	-0.046034353
UKv4_A_23_P410128	-1.963000216	-2.272862987	-2.235976248	-1.886400857	-1.308655378
UKv4_A_23_P215491	1.061478365	1.151793425	1.409800232	1.062442382	0.937902703
UKv4_A_24_P365975	0.222819188	-0.530085788	-0.632717125	0.062227041	0.897249017
UKv4_A_23_P302494	0.280988384	0.228402051	0.361798282	0.293833665	0.367278129
UKv4_A_23_P366254	0.567040199	0.353277135	0.315331848	0.521826141	0.588811263
UKv4_A_23_P10947	-0.067067959	-0.025111476	0.168243855	-0.314246664	0.08093477
UKv4_A_23_P42738	1.004268002	1.121344432	0.797045025	0.958836818	0.710772323
UKv4_A_24_P73702	-0.55958846	-0.45345012	-0.255302706	-0.426887596	-0.513551751
UKv4_A_23_P337141	-0.400741809	-0.555060805	-0.409410808	-0.285333483	-0.206881549
UKv4_A_23_P200199	0.667398043	0.604395797	0.210698799	0.587181976	0.474804185
UKv4_A_23_P78493	-0.355037441	-0.126380037	0.065950842	0.048975167	-0.131760606
UKv4_A_23_P160800	-0.472015055	-0.715174611	-0.406736481	-0.847935788	-0.678228642
UKv4_A_23_P71926	-0.496625099	-0.633064967	-0.336535393	-0.822335576	-0.662320677
UKv4_A_23_P15516	0.767755886	0.543497811	1.045088868	0.634768252	0.787071634
UKv4_A_23_P337729	0.596764019	0.890753181	0.962184726	0.645008337	1.088733773
UKv4_A_24_P103922	0.925004482	1.026576218	1.021019924	0.869989023	0.919638004
UKv4_A_23_P214565	-0.243493213	-0.197541729	-0.081805733	-0.545552108	-0.671453027
UKv4_A_23_P5654	-0.175735688	-0.263913691	-0.06208257	-0.350689319	-0.586315959
UKv4_A_23_P430792	-1.05210896	-1.139749897	-0.745373156	-1.259948611	-1.22970474
UKv4_A_24_P141707	-0.509089927	-0.881788764	-0.272685833	-0.527180192	-0.857045945
UKv4_A_32_P151800	0.252862619	0.450440214	0.599479107	0.287810086	0.712539875
UKv4_A_23_P144113	0.449742974	0.319064783	0.1849584	0.409787566	0.456539485
UKv4_A_23_P345674	0.888888443	1.02383923	0.787016298	0.805837904	0.799444495
UKv4_A_23_P126313	-1.152466803	-1.111353645	-0.812565625	-1.185858586	-0.761892751
UKv4_A_23_P329945	-1.259216866	-1.258124634	-0.81423708	-1.596064336	-1.200834731
UKv4_A_24_P49199	-1.189541676	-1.607090622	-0.586250691	-0.461824356	-0.566578299
UKv4_A_23_P160318	1.578289299	1.360146648	1.390411361	1.751238673	1.986649985
UKv4_A_23_P255038	-0.532101916	-0.463713826	-0.037679335	-0.981056891	-0.844673084
UKv4_A_23_P62605	2.811987631	2.648241692	2.894386089	2.426783089	2.598812022
UKv4_A_23_P301336	-0.154960975	-0.118511196	-0.086151514	0.043252767	-0.036312819
UKv4_A_24_P338145	0.82848197	0.816170254	0.942461564	0.865772518	0.83067124
UKv4_A_23_P48481	-0.16327086	-0.346365459	-0.175407183	-0.487123389	-0.399544673
UKv4_A_23_P7074	1.114214175	0.978678925	1.395760015	1.156109039	1.129976644
UKv4_A_23_P48237	0.628405505	0.858935694	0.736204083	0.774214113	0.747596315
UKv4_A_32_P496893	-0.589951501	-0.522901194	-0.543127165	-0.755775025	-1.058252235
UKv4_A_24_P177353	1.02024855	1.22227087	1.209894278	1.003411305	1.177995129
UKv4_A_24_P751492	-0.967412053	-1.025480642	-0.988402635	-1.090384855	-1.184926767
UKv4_A_23_P309361	0.887609999	0.858251447	0.45439686	0.87089256	0.838036038
UKv4_A_23_P98995	0.717257354	0.890753181	0.70511503	0.54230631	0.467439386
UKv4_A_23_P51479	-0.535298026	-0.42231688	-0.517721058	-0.794928291	-0.999333849
UKv4_A_24_P334529	0.047352767	0.242086992	0.255493778	0.389006218	0.034978428
UKv4_A_23_P136777	-1.329531279	-1.37444663	-1.209703206	-1.732197227	-0.637574955
UKv4_A_23_P130455	0.740269343	0.961230626	1.166436462	0.879325571	1.115836231
UKv4_A_23_P144726	1.367346061	1.536340259	1.634443713	1.390426274	1.680863559
UKv4_A_23_P85726	0.583659969	0.804880178	0.709795102	0.625431705	0.568779011
UKv4_A_23_P125705	0.392213	-0.673093418	-0.082808606	0.072165947	-0.559213501
UKv4_A_23_P16516	0.525171162	0.567446457	0.830139824	0.53086151	0.813584908
UKv4_A_23_P58579	0.798118928	0.79530072	0.773978954	0.697112298	0.787660817
UKv4_A_24_P62783	-0.708846781	0.197953058	-0.781810863	-0.514831854	0.14338826
UKv4_A_23_P372467	1.254843	0.932834374	1.083866612	1.064550634	1.195376053
UKv4_A_23_P2998	0.771591218	0.55991974	0.860226004	0.707653562	0.716958754
UKv4_A_23_P132041	-0.990743654	-1.205437612	-0.746376028	-1.395177966	-1.285382616
UKv4_A_23_P25235	-1.365966929	-1.65943552	-1.22240626	-1.57136766	-1.904025675
UKv4_A_23_P332820	-0.127474432	-0.101062897	0.153200765	-0.434115892	-0.265799935
UKv4_A_23_P70843	0.678264816	1.023497106	0.642936923	0.885349151	0.76674479
UKv4_A_23_P71855	0.35577735	0.198295181	-0.197136091	-0.000418183	-0.06842334
UKv4_A_23_P351913	-1.053707015	-1.093563222	-1.042223469	-1.275308739	-1.405870716
UKv4_A_24_P257971	-0.152084477	-0.133222507	-0.326840958	0.036626829	-0.026885878
UKv4_A_23_P80491	-0.897736863	-0.811653443	-0.764093446	-1.090384855	-0.712106714
UKv4_A_24_P298716	-0.61583999	-0.488004595	-0.520061094	-1.025029019	-1.006698647
UKv4_A_23_P15829	0.318063256	0.366619952	0.453393987	0.345937626	0.472152857
UKv4_A_32_P805871	0.376232452	0.180162635	0.562038527	0.320036235	0.299521984
UKv4_A_32_P92505	0.98061679	0.729955128	0.885632112	0.994074757	0.975315879
UKv4_A_23_P388200	-0.827742061	-0.91155351	-0.429133971	-0.697045127	-0.513551751
UKv4_A_23_P432110	-0.350562887	-0.362787388	-0.075454206	-0.762099784	-0.567756667
UKv4_A_23_P101829	0.34906552	0.572920433	0.732861174	0.497731824	0.493068884
UKv4_A_23_P200260	1.30757881	1.5500252	1.388739906	1.186528115	1.189189622
UKv4_A_24_P334718	-1.607273209	-1.767204428	-1.145185064	-1.852367634	-1.704292345
UKv4_A_23_P166797	0.591011022	0.031681028	-0.260651361	0.21673185	0.126301928
UKv4_A_24_P348594	-0.204820286	-0.302573649	0.022158735	-0.301295968	0.142504484
UKv4_A_24_P280983	-0.469138556	-0.797284255	-0.771113555	-1.83911576	-1.257985566
UKv4_A_23_P86411	-0.973484662	-1.312522273	-0.840980351	-1.703284047	-1.210261673
UKv4_A_23_P149064	-0.417041968	-0.497926177	-0.210842018	-0.791615322	-0.345339757
UKv4_A_23_P128541	-0.011455651	0.123028007	-0.068099806	-0.018488921	-0.122039072
UKv4_A_23_P102286	-1.120825318	-1.230412629	-1.021831724	-1.757797439	-1.521939938
UKv4_A_23_P354805	1.284247209	1.78540618	1.417823214	1.127798217	1.011550687
UKv4_A_23_P32279	-1.1844279	-1.159250937	-1.126464774	-1.879473741	-0.432244378
UKv4_A_23_P16089	0.140039947	0.312564436	0.118100221	0.000485354	-0.363309865
UKv4_A_23_P363331	-1.974825822	-1.750782499	-1.583774716	-1.879473741	-1.597355473
UKv4_A_23_P37914	-0.211212506	-0.073350892	-0.152675402	-0.44345244	-0.720944472
UKv4_A_23_P18579	1.088964908	1.142213967	1.153733408	0.946187301	1.077833872
UKv4_A_23_P94472	-1.968753213	-1.968373057	-1.61519806	-1.886400857	-1.483937579
UKv4_A_24_P243741	-0.054283521	-0.317627083	0.396564535	0.238416735	0.418242533
UKv4_A_24_P109101	-1.963000216	-2.279363334	-1.438692468	-1.893629152	-1.380241218
UKv4_A_23_P352389	-0.639810812	-0.768203756	-0.45119717	-0.759087994	-0.645528937
UKv4_A_23_P109470	0.369840232	0.354645629	0.367481228	0.527548541	0.465966427
UKv4_A_23_P90359	-0.445487344	-1.613933092	-1.198337316	-1.331026847	-0.91566974
UKv4_A_23_P67169	0.093696357	-0.15682903	-0.05439388	-0.355207003	0.113339883
UKv4_A_23_P421011	-0.453158008	-0.751439704	-0.842651806	0.116138076	0.085059057
UKv4_A_23_P36166	-0.230708775	-0.397341863	-0.160364093	-0.221182364	-0.048391089
UKv4_A_23_P115726	1.035270266	0.960546379	1.239980459	0.709159457	1.051320598
UKv4_A_23_P210939	1.301825812	1.305749008	1.319875982	1.275375909	1.262837606
UKv4_A_23_P23924	1.560710696	1.789169539	1.748771198	1.803041455	1.773660018
UKv4_A_23_P429020	0.552657706	0.599948191	0.636919687	0.559172332	0.548452168
UKv4_A_24_P327050	0.971028461	1.22329724	1.080189412	1.03955278	0.970602408
UKv4_A_23_P256572	-1.460252165	-1.15172422	-0.798191117	-1.0596646	-1.92906599
UKv4_A_24_P109417	0.303680762	0.34506617	0.135483348	0.326662172	0.167250206
UKv4_A_23_P309837	-0.346727556	-0.50887413	-0.556833092	-0.479593915	-0.531521859
UKv4_A_23_P436281	0.974863793	0.483626195	0.795707862	0.675728592	0.529892876
UKv4_A_23_P139998	0.602517016	0.622870467	0.715143756	0.604650356	0.723145184
UKv4_A_32_P24125	-0.330747007	-0.246465392	-0.177747219	-0.493146969	-0.669390884
UKv4_A_23_P19226	0.62680745	0.798379831	0.63023387	0.7257243	1.050731414
UKv4_A_23_P500000	-0.909562468	-0.850997648	-0.80688268	-1.236757831	-1.205548202
UKv4_A_23_P2397	-0.379647485	-0.327206542	-0.273354415	-0.552479225	-0.649358632
UKv4_A_23_P139146	-1.968753213	-2.266362641	-1.645952822	-1.423488789	-1.647436102
UKv4_A_23_P24469	-0.829340116	-1.039165582	-0.537109929	-1.058459884	1.249286377
UKv4_A_24_P261383	0.763600944	0.572920433	1.551873862	1.05431055	1.229548717
UKv4_A_23_P33465	1.367346061	1.323539431	1.225271659	1.620828181	1.3031967
UKv4_A_23_P313389	0.728124127	0.635186913	0.671351649	0.494418855	0.598827388
UKv4_A_23_P415411	0.359293071	0.522286153	0.651294196	0.513694309	0.524295629
UKv4_A_23_P21092	-0.911799745	-0.13253826	-0.466908842	-1.078036517	-1.217331879
UKv4_A_23_P85082	-0.104462443	-0.120221814	-0.279705942	-0.1175768	-0.2999726
